BioSample	country
SAMN16808046	Malaysia
SAMN16808047	Malaysia
SAMN16808048	Malaysia
SAMN16808049	Malaysia
SAMN16808050	Malaysia
SAMN16808051	Malaysia
SAMN16808052	Malaysia
SAMN16808053	Malaysia
SAMN16808054	Malaysia
SAMN16808055	Malaysia
SAMN16808056	Malaysia
SAMN16808057	Malaysia
SAMN16808058	Malaysia
SAMN16808059	Malaysia
SAMN16808060	Malaysia
SAMN16808061	Malaysia
SAMN16808062	Malaysia
SAMN16808063	Malaysia
SAMN16808064	Malaysia
SAMN16808065	Malaysia
SAMN16808066	Malaysia
SAMN16808067	Malaysia
SAMN16808068	Malaysia
SAMN16808069	Malaysia
SAMN16808070	Malaysia
SAMN16808071	Malaysia
SAMN16808072	Malaysia
SAMN16808073	Malaysia
SAMN16808074	Malaysia
SAMN16808075	Malaysia
SAMN16808076	Malaysia
SAMN16808077	Malaysia
SAMN16808078	Malaysia
SAMN16808079	Malaysia
SAMN16808080	Malaysia
SAMN16808081	Malaysia
SAMN16808082	Malaysia
SAMN16808083	Malaysia
SAMN16808084	Malaysia
SAMN16808085	Malaysia
SAMN16808086	Malaysia
SAMN16808087	Malaysia
SAMN16808088	Malaysia
SAMN17832565	Belarus
SAMN18056856	Russia
SAMN18056929	Russia
SAMN18264920	USA
SAMN18264921	USA
SAMN18478719	India
SAMN18478723	India
SAMN18478725	India
SAMN18478726	India
SAMN18478735	India
SAMN18478737	India
SAMN18478738	India
SAMN18478739	India
SAMN18572639	USA
SAMN18572640	USA
SAMN18572641	USA
SAMN18576178	USA
SAMN18576179	USA
SAMN18576180	USA
SAMN18576181	USA
SAMN18576182	USA
SAMN18614372	Peru
SAMN18928235	USA
SAMN19110219	USA
SAMN19110220	USA
SAMN19129632	Nepal
SAMN19129633	Nepal
SAMN19960505	India
SAMN20355888	India
SAMN20355891	India
SAMN20355905	India
SAMN20600143	India
SAMN20600144	India
SAMN20600146	India
SAMN20600150	India
SAMN20600152	India
SAMN20600154	India
SAMN20600155	India
SAMN20600163	India
SAMN21018175	Brazil
SAMN21018176	Brazil
SAMN21018177	Brazil
SAMN21018178	Brazil
SAMN21194396	Russia
SAMN21558691	Russia
SAMN21593408	Bulgaria
SAMN21593409	Bulgaria
SAMN21593410	Bulgaria
SAMN21593411	Bulgaria
SAMN21593412	Bulgaria
SAMN21593413	Bulgaria
SAMN21593414	Bulgaria
SAMN21593415	Bulgaria
SAMN21593416	Bulgaria
SAMN21593417	Bulgaria
SAMN21593418	Bulgaria
SAMN21593419	Bulgaria
SAMN21593420	Bulgaria
SAMN21593421	Bulgaria
SAMN21593422	Bulgaria
SAMN21593423	Bulgaria
SAMN21593424	Bulgaria
SAMN21593425	Bulgaria
SAMN21593426	Bulgaria
SAMN21593427	Bulgaria
SAMN21593428	Bulgaria
SAMN21593429	Bulgaria
SAMN21593430	Bulgaria
SAMN21593431	Bulgaria
SAMN21593432	Bulgaria
SAMN21593433	Bulgaria
SAMN21593434	Bulgaria
SAMN21593435	Bulgaria
SAMN21593436	Bulgaria
SAMN21593437	Bulgaria
SAMN21593438	Bulgaria
SAMN21593439	Bulgaria
SAMN21593440	Bulgaria
SAMN21593441	Bulgaria
SAMN21593442	Bulgaria
SAMN21593443	Bulgaria
SAMN21593444	Bulgaria
SAMN21593445	Bulgaria
SAMN21593446	Bulgaria
SAMN21593447	Bulgaria
SAMN21593448	Bulgaria
SAMN21593449	Bulgaria
SAMN21593450	Bulgaria
SAMN21593451	Bulgaria
SAMN21593452	Bulgaria
SAMN21593453	Bulgaria
SAMN21593454	Bulgaria
SAMN21593455	Bulgaria
SAMN21593456	Bulgaria
SAMN21593457	Bulgaria
SAMN21593458	Bulgaria
SAMN21593459	Bulgaria
SAMN21593460	Bulgaria
SAMN21593461	Bulgaria
SAMN21593462	Bulgaria
SAMN21593463	Bulgaria
SAMN21593464	Bulgaria
SAMN21593465	Bulgaria
SAMN21593466	Bulgaria
SAMN21593467	Bulgaria
SAMN21593468	Bulgaria
SAMN21593469	Bulgaria
SAMN21593470	Bulgaria
SAMN21593471	Bulgaria
SAMN21593472	Bulgaria
SAMN21593473	Bulgaria
SAMN21593474	Bulgaria
SAMN21593475	Bulgaria
SAMN21593476	Bulgaria
SAMN21593477	Bulgaria
SAMN21593478	Bulgaria
SAMN21593479	Bulgaria
SAMN21593480	Bulgaria
SAMN21593481	Bulgaria
SAMN21593482	Bulgaria
SAMN21593483	Bulgaria
SAMN21593484	Bulgaria
SAMN22322590	USA
SAMN23441947	Russia
SAMN27028218	China
SAMN27028219	China
SAMN27028220	China
SAMN27028221	China
