BioSample	Alias	ArrayExpress-Species	Biosample	ENA checklist	ENA first public	ENA last update	ENA-CHECKLIST	External Id	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	SRA accession	Submitter Id	Title	collected_by	collection_date	common name	genotype	geo_loc_name	host	host_disease	host_health_state	isolate	isolation_source	lat_lon	pubmed id	pubmed_id	sample_name	species	strain
SAMEA1018949		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018949	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T09:53:28Z	public		Bir_237-sc-2011-04-19T12:42:15Z-1125224			2006			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_237-sc-2011-04-19T12:42:15Z-1125224		Bir 237
SAMEA1018950		Mycobacterium tuberculosis			2012-01-31	2018-03-09	ERC000011	SAMEA1018950	SC	Wellcome Sanger Institute	2012-01-31T11:45:55Z	2018-03-09T09:54:08Z	public		Bir_416-sc-2011-09-20T17:13:41Z-1279728			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_416-sc-2011-09-20T17:13:41Z-1279728		Bir 416
SAMEA1018954		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018954	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T09:53:38Z	public		Bir_325-sc-2011-05-27T14:47:32Z-1154741			2006			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_325-sc-2011-05-27T14:47:32Z-1154741		Bir 325
SAMEA1018957		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018957	SC	Wellcome Sanger Institute	2011-09-27T09:08:55Z	2018-03-09T09:53:33Z	public		Bir_226-sc-2011-04-19T12:42:09Z-1125213			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_226-sc-2011-04-19T12:42:09Z-1125213		Bir 226
SAMEA1018958		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018958	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T09:53:40Z	public		Bir_391-sc-2011-05-27T14:48:12Z-1154806			2009			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_391-sc-2011-05-27T14:48:12Z-1154806		Bir 391
SAMEA1018959		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018959	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T10:06:16Z	public		Bir_227-sc-2011-04-19T12:42:09Z-1125214			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_227-sc-2011-04-19T12:42:09Z-1125214		Bir 227
SAMEA1018960		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018960	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T09:53:40Z	public		Bir_381-sc-2011-05-27T14:48:06Z-1154796			2010			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_381-sc-2011-05-27T14:48:06Z-1154796		Bir 381
SAMEA1018962		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018962	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:39Z	public		Bir_335-sc-2011-05-27T14:47:38Z-1154751			2010			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_335-sc-2011-05-27T14:47:38Z-1154751		Bir 335
SAMEA1018963		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018963	SC	Wellcome Sanger Institute	2011-09-27T09:08:55Z	2018-03-09T10:06:16Z	public		Bir_238-sc-2011-04-19T12:42:16Z-1125225			2004			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_238-sc-2011-04-19T12:42:16Z-1125225		Bir 238
SAMEA1018967		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018967	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:25Z	public		Bir_148-sc-2011-04-08T08:57:17Z-1118913			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_148-sc-2011-04-08T08:57:17Z-1118913		Bir 148
SAMEA1018968		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018968	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:39Z	public		Bir_327-sc-2011-05-27T14:47:33Z-1154743			2002			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_327-sc-2011-05-27T14:47:33Z-1154743		Bir 327
SAMEA1018969		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018969	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:33Z	public		Bir_274-sc-2011-04-19T12:42:35Z-1125258			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_274-sc-2011-04-19T12:42:35Z-1125258		Bir 274
SAMEA1018972		Mycobacterium tuberculosis			2012-01-31	2018-03-09	ERC000011	SAMEA1018972	SC	Wellcome Sanger Institute	2012-01-31T11:45:55Z	2018-03-09T13:28:47Z	public		Bir_422-sc-2011-09-20T17:13:42Z-1279734			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_422-sc-2011-09-20T17:13:42Z-1279734		Bir 422
SAMEA1018973		Mycobacterium tuberculosis			2012-01-31	2018-03-09	ERC000011	SAMEA1018973	SC	Wellcome Sanger Institute	2012-01-31T11:45:55Z	2018-03-09T09:54:08Z	public		Bir_425-sc-2011-09-20T17:13:43Z-1279737			2005			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_425-sc-2011-09-20T17:13:43Z-1279737		Bir 425
SAMEA1018975		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018975	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T11:43:21Z	public		Bir_398-sc-2011-05-27T14:48:16Z-1154813			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_398-sc-2011-05-27T14:48:16Z-1154813		Bir 398
SAMEA1018976		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018976	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:23Z	public		Bir_169-sc-2011-04-08T08:57:26Z-1118932			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_169-sc-2011-04-08T08:57:26Z-1118932		Bir 169
SAMEA1018977		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018977	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:39Z	public		Bir_326-sc-2011-05-27T14:47:33Z-1154742			2010			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_326-sc-2011-05-27T14:47:33Z-1154742		Bir 326
SAMEA1018980		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018980	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T10:06:22Z	public		Bir_328-sc-2011-05-27T14:47:34Z-1154744			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_328-sc-2011-05-27T14:47:34Z-1154744		Bir 328
SAMEA1018981		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018981	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:59:29Z	public		Bir_389-sc-2011-05-27T14:48:10Z-1154804			2006			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_389-sc-2011-05-27T14:48:10Z-1154804		Bir 389
SAMEA1018983		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018983	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:25Z	public		Bir_170-sc-2011-04-08T08:57:27Z-1118933			2009			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_170-sc-2011-04-08T08:57:27Z-1118933		Bir 170
SAMEA1018985		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018985	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T10:06:19Z	public		Bir_313-sc-2011-05-27T14:47:25Z-1154729			2005			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_313-sc-2011-05-27T14:47:25Z-1154729		Bir 313
SAMEA1018987		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018987	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:40Z	public		Bir_397-sc-2011-05-27T14:48:15Z-1154812			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_397-sc-2011-05-27T14:48:15Z-1154812		Bir 397
SAMEA1018989		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018989	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:40Z	public		Bir_388-sc-2011-05-27T14:48:10Z-1154803			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_388-sc-2011-05-27T14:48:10Z-1154803		Bir 388
SAMEA1018990		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018990	SC	Wellcome Sanger Institute	2011-09-27T09:08:55Z	2018-03-09T10:06:16Z	public		Bir_272-sc-2011-04-19T12:42:34Z-1125256			2006			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_272-sc-2011-04-19T12:42:34Z-1125256		Bir 272
SAMEA1018991		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018991	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T10:03:26Z	public		Bir_329-sc-2011-05-27T14:47:34Z-1154745			2003			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_329-sc-2011-05-27T14:47:34Z-1154745		Bir 329
SAMEA1018993		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018993	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:38Z	public		Bir_401-sc-2011-05-27T14:48:18Z-1154816			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_401-sc-2011-05-27T14:48:18Z-1154816		Bir 401
SAMEA1018994		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018994	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:33Z	public		Bir_271-sc-2011-04-19T12:42:33Z-1125255			2006			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_271-sc-2011-04-19T12:42:33Z-1125255		Bir 271
SAMEA1018995		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1018995	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T09:59:28Z	public		Bir_146-sc-2011-04-08T08:57:16Z-1118911			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_146-sc-2011-04-08T08:57:16Z-1118911		Bir 146
SAMEA1018998		Mycobacterium tuberculosis			2012-01-31	2018-03-09	ERC000011	SAMEA1018998	SC	Wellcome Sanger Institute	2012-01-31T11:45:54Z	2018-03-09T09:54:17Z	public		Bir_431-sc-2011-09-20T17:13:44Z-1279743			2011			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_431-sc-2011-09-20T17:13:44Z-1279743		Bir 431
SAMEA1018999		Mycobacterium tuberculosis			2012-01-31	2018-03-09	ERC000011	SAMEA1018999	SC	Wellcome Sanger Institute	2012-01-31T11:45:55Z	2018-03-09T09:54:08Z	public		Bir_434-sc-2011-09-20T17:13:45Z-1279746			2009			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_434-sc-2011-09-20T17:13:45Z-1279746		Bir 434
SAMEA1019001		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019001	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:40Z	public		Bir_387-sc-2011-05-27T14:48:10Z-1154802			2009			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_387-sc-2011-05-27T14:48:10Z-1154802		Bir 387
SAMEA1019002		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019002	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T10:03:07Z	public		Bir_167-sc-2011-04-08T08:57:25Z-1118930			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_167-sc-2011-04-08T08:57:25Z-1118930		Bir 167
SAMEA1019003		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019003	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T13:30:13Z	public		Bir_273-sc-2011-04-19T12:42:34Z-1125257			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_273-sc-2011-04-19T12:42:34Z-1125257		Bir 273
SAMEA1019004		Mycobacterium tuberculosis			2012-01-31	2018-03-09	ERC000011	SAMEA1019004	SC	Wellcome Sanger Institute	2012-01-31T11:45:55Z	2018-03-09T09:54:17Z	public		Bir_438-sc-2011-09-20T16:24:01Z-1279750			2010			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_438-sc-2011-09-20T16:24:01Z-1279750		Bir 438
SAMEA1019006		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019006	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:40Z	public		Bir_400-sc-2011-05-27T14:48:17Z-1154815			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_400-sc-2011-05-27T14:48:17Z-1154815		Bir 400
SAMEA1019008		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019008	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:39Z	public		Bir_330-sc-2011-05-27T14:47:35Z-1154746			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_330-sc-2011-05-27T14:47:35Z-1154746		Bir 330
SAMEA1019010		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019010	SC	Wellcome Sanger Institute	2011-09-27T09:08:59Z	2018-03-09T09:53:40Z	public		Bir_399-sc-2011-05-27T14:48:16Z-1154814			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_399-sc-2011-05-27T14:48:16Z-1154814		Bir 399
SAMEA1019011		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019011	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T11:42:58Z	public		Bir_145-sc-2011-04-08T08:57:15Z-1118910			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_145-sc-2011-04-08T08:57:15Z-1118910		Bir 145
SAMEA1019012		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019012	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T10:03:32Z	public		Bir_168-sc-2011-04-08T08:57:26Z-1118931			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_168-sc-2011-04-08T08:57:26Z-1118931		Bir 168
SAMEA1019013		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019013	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T11:43:21Z	public		Bir_386-sc-2011-05-27T14:48:09Z-1154801			2006			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_386-sc-2011-05-27T14:48:09Z-1154801		Bir 386
SAMEA1019014		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019014	SC	Wellcome Sanger Institute	2011-09-27T09:08:59Z	2018-03-09T09:53:25Z	public		Bir_215-sc-2011-04-08T08:57:51Z-1118978			2004			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_215-sc-2011-04-08T08:57:51Z-1118978		Bir 215
SAMEA1019016		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019016	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T10:06:23Z	public		Bir_394-sc-2011-05-27T14:48:14Z-1154809			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_394-sc-2011-05-27T14:48:14Z-1154809		Bir 394
SAMEA1019017		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019017	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T10:06:16Z	public		Bir_279-sc-2011-04-19T12:42:38Z-1125263			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_279-sc-2011-04-19T12:42:38Z-1125263		Bir 279
SAMEA1019021		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019021	SC	Wellcome Sanger Institute	2011-09-27T09:08:55Z	2018-03-09T09:53:39Z	public		Bir_317-sc-2011-05-27T14:47:27Z-1154733			2009			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_317-sc-2011-05-27T14:47:27Z-1154733		Bir 317
SAMEA1019022		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019022	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:25Z	public		Bir_173-sc-2011-04-08T08:57:29Z-1118936			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_173-sc-2011-04-08T08:57:29Z-1118936		Bir 173
SAMEA1019024		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019024	SC	Wellcome Sanger Institute	2011-09-27T09:08:59Z	2018-03-09T11:43:21Z	public		Bir_331-sc-2011-05-27T14:47:36Z-1154747			2006			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_331-sc-2011-05-27T14:47:36Z-1154747		Bir 331
SAMEA1019028		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019028	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T09:53:25Z	public		Bir_183-sc-2011-04-08T08:57:35Z-1118946			1999			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_183-sc-2011-04-08T08:57:35Z-1118946		Bir 183
SAMEA1019029		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019029	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T11:43:21Z	public		Bir_385-sc-2011-05-27T14:48:08Z-1154800			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_385-sc-2011-05-27T14:48:08Z-1154800		Bir 385
SAMEA1019031		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019031	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T09:53:25Z	public		Bir_144-sc-2011-04-08T08:57:15Z-1118909			2006			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_144-sc-2011-04-08T08:57:15Z-1118909		Bir 144
SAMEA1019032		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019032	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:39Z	public		Bir_318-sc-2011-05-27T14:47:28Z-1154734			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_318-sc-2011-05-27T14:47:28Z-1154734		Bir 318
SAMEA1019033		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019033	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T10:06:14Z	public		Bir_174-sc-2011-04-08T08:57:30Z-1118937			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_174-sc-2011-04-08T08:57:30Z-1118937		Bir 174
SAMEA1019034		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019034	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:28Z	public		Bir_261-sc-2011-04-19T12:42:27Z-1125245			2003			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_261-sc-2011-04-19T12:42:27Z-1125245		Bir 261
SAMEA1019036		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019036	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T11:42:58Z	public		Bir_175-sc-2011-04-08T08:57:30Z-1118938			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_175-sc-2011-04-08T08:57:30Z-1118938		Bir 175
SAMEA1019037		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019037	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:33Z	public		Bir_260-sc-2011-04-19T12:42:26Z-1125244			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_260-sc-2011-04-19T12:42:26Z-1125244		Bir 260
SAMEA1019041		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019041	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:23Z	public		Bir_184-sc-2011-04-08T08:57:35Z-1118947			2005			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_184-sc-2011-04-08T08:57:35Z-1118947		Bir 184
SAMEA1019043		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019043	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:40Z	public		Bir_384-sc-2011-05-27T14:48:08Z-1154799			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_384-sc-2011-05-27T14:48:08Z-1154799		Bir 384
SAMEA1019047		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019047	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T09:53:33Z	public		Bir_262-sc-2011-04-19T12:42:28Z-1125246			2003			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_262-sc-2011-04-19T12:42:28Z-1125246		Bir 262
SAMEA1019048		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019048	SC	Wellcome Sanger Institute	2011-09-27T09:08:55Z	2018-03-09T09:53:25Z	public		Bir_171-sc-2011-04-08T08:57:28Z-1118934			2003			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_171-sc-2011-04-08T08:57:28Z-1118934		Bir 171
SAMEA1019049		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019049	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T09:53:25Z	public		Bir_154-sc-2011-04-08T08:57:20Z-1118919			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_154-sc-2011-04-08T08:57:20Z-1118919		Bir 154
SAMEA1019050		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019050	SC	Wellcome Sanger Institute	2011-09-27T09:08:56Z	2018-03-09T09:53:33Z	public		Bir_235-sc-2011-04-19T12:42:14Z-1125222			2008			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_235-sc-2011-04-19T12:42:14Z-1125222		Bir 235
SAMEA1019052		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019052	SC	Wellcome Sanger Institute	2011-09-27T09:08:57Z	2018-03-09T10:03:44Z	public		Bir_217-sc-2011-04-19T12:42:04Z-1125204			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_217-sc-2011-04-19T12:42:04Z-1125204		Bir 217
SAMEA1019053		Mycobacterium tuberculosis			2011-09-27	2018-03-09	ERC000011	SAMEA1019053	SC	Wellcome Sanger Institute	2011-09-27T09:08:58Z	2018-03-09T09:53:40Z	public		Bir_396-sc-2011-05-27T14:48:15Z-1154811			2007			United Kingdom: Midlands	Homo sapiens		disease: tuberculosis		not known		23158499		Bir_396-sc-2011-05-27T14:48:15Z-1154811		Bir 396
